SKU,Name,Brand,Category,Price,Cost Price,Description,Image URL,Stock,Tags
"6292327746397","DUREX PLAY TINGLE","DUREX","Personal Care","7","4.50435","DUREX PLAY TINGLE - Premium quality beauty product","","100","Personal Care, DUREX"
"6292327727446","DUREX MUTUAL 6 CONDOMS","DUREX","Personal Care","9","4.90375","DUREX MUTUAL 6 CONDOMS - Premium quality beauty product","","100","Personal Care, DUREX"
"637372449948","FRESHLOOK ONE-DAY CONTACT LENSES BIUE","FRESHLOOK","Personal Care","20","13.38095","FRESHLOOK ONE-DAY CONTACT LENSES BIUE - Premium quality beauty product","","100","Personal Care, FRESHLOOK"
"637372427426","FRESHLOOK ONE-DAY CONTACT LENSES GREEN","FRESHLOOK","Personal Care","20","13.35714","FRESHLOOK ONE-DAY CONTACT LENSES GREEN - Premium quality beauty product","","100","Personal Care, FRESHLOOK"
"6442878233473","BIO LIFE FOOT POWDER ALOE VERA","BIO","Body Care","3","0.964","BIO LIFE FOOT POWDER ALOE VERA - Premium quality beauty product","","100","Body Care, BIO"
"64226","NURSE CAP BLUE 100 PCS","NURSE","Personal Care","5.5","3.45","NURSE CAP BLUE 100 PCS - Premium quality beauty product","","100","Personal Care, NURSE"
"646337833473","PRODENT HEALTHY  TEETH(30CAP)","PRODENT","Personal Care","9.95","6.533","PRODENT HEALTHY  TEETH(30CAP) - Premium quality beauty product","","100","Personal Care, PRODENT"
"6234772849738","DISPOSABLE TOILET COVERS 10PCS","DISPOSABLE","Hair Care","1","0.5388","DISPOSABLE TOILET COVERS 10PCS - Premium quality beauty product","","100","Hair Care, DISPOSABLE"
"6243442266682","BIOLIFE CLOVE OIL 5ML","BIOLIFE","Hair Care","1.6","0.7","BIOLIFE CLOVE OIL 5ML - Premium quality beauty product","","100","Hair Care, BIOLIFE"
"6244772232678","BIOLIFE ANISE OIL 60ML","BIOLIFE","Hair Care","2.5","0.882","BIOLIFE ANISE OIL 60ML - Premium quality beauty product","","100","Hair Care, BIOLIFE"
"6244842493837","LUDERM SUNBLOCK 75ML","LUDERM","Personal Care","18.95","11.4195","LUDERM SUNBLOCK 75ML - Premium quality beauty product","","100","Personal Care, LUDERM, Sun Protection"
"62242","CAFLON3","CAFLON3","Personal Care","3","1.50258","CAFLON3 - Premium quality beauty product","","100","Personal Care, CAFLON3"
"62624232","VIOLEN SACHET","VIOLEN","Personal Care","11.75","7.66667","VIOLEN SACHET - Premium quality beauty product","","100","Personal Care, VIOLEN"
"626262626","MEDICARE PLASTIC AID BOX","MEDICARE","Personal Care","10","6.45","MEDICARE PLASTIC AID BOX - Premium quality beauty product","","100","Personal Care, MEDICARE"
"628897","COMPOUND SODIUM LACTATE 500ML","COMPOUND","Personal Care","1.5","1.0255","COMPOUND SODIUM LACTATE 500ML - Premium quality beauty product","","100","Personal Care, COMPOUND"
"6626926","فرشاة صبغه صغيره","Generic","Personal Care","1","0.2718","فرشاة صبغه صغيره - Premium quality beauty product","","100","Personal Care, Generic"
"672932374827","DAZZLING WHITE TEETH PEN","DAZZLING","Personal Care","6","2","DAZZLING WHITE TEETH PEN - Premium quality beauty product","","100","Personal Care, DAZZLING"
"676394374373","OMEGA 3 ALFA 60CAP","OMEGA","Health & Supplements","9.95","2.917","OMEGA 3 ALFA 60CAP - Premium quality beauty product","","100","Health & Supplements, OMEGA"
"676394376427","ALFA COLLAGEN C","ALFA","Health & Supplements","27.95","5.459","ALFA COLLAGEN C - Premium quality beauty product","","100","Health & Supplements, ALFA"
"676394466962","ALFA OMEGA 3-6-9 60CAP","ALFA","Health & Supplements","16.5","11","ALFA OMEGA 3-6-9 60CAP - Premium quality beauty product","","100","Health & Supplements, ALFA"
"676394987849","GENESISVIT ZINC GLUCONATE 50MG","GENESISVIT","Personal Care","13","4.983","GENESISVIT ZINC GLUCONATE 50MG - Premium quality beauty product","","100","Personal Care, GENESISVIT"
"676724242424","KOTO MOTO (15 ML)","KOTO","Personal Care","8","4.05","KOTO MOTO (15 ML) - Premium quality beauty product","","100","Personal Care, KOTO"
"6789","BABARIA MICELLAR ALOE VERA OFFER 1+1","BABARIA","Personal Care","7.5","5.155","BABARIA MICELLAR ALOE VERA OFFER 1+1 - Premium quality beauty product","","100","Personal Care, BABARIA"
"6872699924242","PARODONTAX ULTRA CLEAN TOOTHPASTE (75ML)","PARODONTAX","Personal Care","6.5","4.098","PARODONTAX ULTRA CLEAN TOOTHPASTE (75ML) - Premium quality beauty product","","100","Personal Care, PARODONTAX"
"6872699924726","SENSODYNE MULTI CARE (TOOTHBRUSH & MOUTHWASH)","SENSODYNE","Personal Care","6","3.46733","SENSODYNE MULTI CARE (TOOTHBRUSH & MOUTHWASH) - Premium quality beauty product","","100","Personal Care, SENSODYNE"
"6872699924948","SENSODYNE FLUORIDE OFFER","SENSODYNE","Personal Care","3.5","1.438","SENSODYNE FLUORIDE OFFER - Premium quality beauty product","","100","Personal Care, SENSODYNE"
"6872699922884","SENSODYNE DEEP CLEAN GEL (OFFER)","SENSODYNE","Skin Care","4.25","1.241","SENSODYNE DEEP CLEAN GEL (OFFER) - Premium quality beauty product","","100","Skin Care, SENSODYNE"
"6874463438747","DEAL PERFUMES FOR CHILDREN","DEAL","Fragrances","3","1","DEAL PERFUMES FOR CHILDREN - Premium quality beauty product","","100","Fragrances, DEAL"
"6972783883472","SMART UNDERARM PADS","SMART","Personal Care","3.25","1.94817","SMART UNDERARM PADS - Premium quality beauty product","","100","Personal Care, SMART"
"6972247722363","3 IN DERMA ROLLER","Generic","Personal Care","2","0.99","3 IN DERMA ROLLER - Premium quality beauty product","","100","Personal Care, Generic"
"6937694333667","VASELINE BODY MOISTURISER SPRAY","Vaseline","Hair Care","4","1.25","VASELINE BODY MOISTURISER SPRAY - Premium quality beauty product","","100","Hair Care, Vaseline"
"6927247877368","NAIL CLIPPER MEDIUM SIZE","NAIL","Make Up","1.25","0.85","NAIL CLIPPER MEDIUM SIZE - Premium quality beauty product","","100","Make Up, NAIL"
"6927247877372","NAIL CLIPPER BIG SIZE","NAIL","Make Up","1.5","0.9","NAIL CLIPPER BIG SIZE - Premium quality beauty product","","100","Make Up, NAIL"
"6927324824842","معجون اسنان كولجيت ماكس وايت","Generic","Personal Care","1.5","0.8","معجون اسنان كولجيت ماكس وايت - Premium quality beauty product","","100","Personal Care, Generic"
"6923739234672","VAVTT CR2032 LITHIUM CELL","VAVTT","Personal Care","2","1.367","VAVTT CR2032 LITHIUM CELL - Premium quality beauty product","","100","Personal Care, VAVTT"
"6923399372674","ROUSHUN HAIR MAYONNAISE","ROUSHUN","Hair Care","5","3.418","ROUSHUN HAIR MAYONNAISE - Premium quality beauty product","","100","Hair Care, ROUSHUN"
"6923346332788","BEIKV. BOTTLE 80ML","BEIKV.","Personal Care","4.5","3.076","BEIKV. BOTTLE 80ML - Premium quality beauty product","","100","Personal Care, BEIKV."
"6923346332233","BEIKV. INFANT NASAL HOOD","BEIKV.","Baby Care","1.5","0.682","BEIKV. INFANT NASAL HOOD - Premium quality beauty product","","100","Baby Care, BEIKV."
"6922946772793","ALOE VERA LIPSTICK","ALOE","Make Up","1","0.6835","ALOE VERA LIPSTICK - Premium quality beauty product","","100","Make Up, ALOE"
"6923777929973","GARNIER TISSUE MASK NIGHT","Garnier","Skin Care","2.75","1.667","GARNIER TISSUE MASK NIGHT - Premium quality beauty product","","100","Skin Care, Garnier"
"6923777987827","GARNIER NIACINAMIDE MASK","Garnier","Skin Care","4.25","2.528","GARNIER NIACINAMIDE MASK - Premium quality beauty product","","100","Skin Care, Garnier"
"6923777987837","GARNIER VIT C DULL AND TIRED SKIN","Garnier","Skin Care","4.25","2.528","GARNIER VIT C DULL AND TIRED SKIN - Premium quality beauty product","","100","Skin Care, Garnier"
"6923777987844","GARNIER H.A SKIN LACKING PLUMPNESS","Garnier","Skin Care","4.25","2.528","GARNIER H.A SKIN LACKING PLUMPNESS - Premium quality beauty product","","100","Skin Care, Garnier"
"6924223232737","TRAVEL BOTTLING KIT","TRAVEL","Personal Care","3","1","TRAVEL BOTTLING KIT - Premium quality beauty product","","100","Personal Care, TRAVEL"
"6924682927778","SHOES COVER 100PCS","SHOES","Personal Care","4","2.5","SHOES COVER 100PCS - Premium quality beauty product","","100","Personal Care, SHOES"
"6926643773678","SWEETBEAUTY MAKEUP BRUSHES","SWEETBEAUTY","Make Up","4","2.7345","SWEETBEAUTY MAKEUP BRUSHES - Premium quality beauty product","","100","Make Up, SWEETBEAUTY"
"6927876977739","TRANSPARENT DRESSING WITH PAPER FRAME","TRANSPARENT","Personal Care","0.25","0.171","TRANSPARENT DRESSING WITH PAPER FRAME - Premium quality beauty product","","100","Personal Care, TRANSPARENT"
"6928423973767","CUTE BABY BOTTLE","CUTE","Baby Care","2","0.75","CUTE BABY BOTTLE - Premium quality beauty product","","100","Baby Care, CUTE"
"6937236372223","ROSEBERRY ALOE VERA BODY OIL 200ML","ROSEBERRY","Hair Care","3.5","2.3925","ROSEBERRY ALOE VERA BODY OIL 200ML - Premium quality beauty product","","100","Hair Care, ROSEBERRY"
"6937869877329","POTATO SPOON","POTATO","Personal Care","1","0.5","POTATO SPOON - Premium quality beauty product","","100","Personal Care, POTATO"
"6937869877262","حلمة  رضاعة مرطبان","Generic","Skin Care","0.5","0.25","حلمة  رضاعة مرطبان - Premium quality beauty product","","100","Skin Care, Generic"
"6932233232932","WHITENING REPAIR FOOT CREAM MILK 100 G","WHITENING","Skin Care","1.5","0.926","WHITENING REPAIR FOOT CREAM MILK 100 G - Premium quality beauty product","","100","Skin Care, WHITENING, Brightening"
"6932233239243","HENP OIL MASK SHEET","HENP","Skin Care","3.5","2.3925","HENP OIL MASK SHEET - Premium quality beauty product","","100","Skin Care, HENP"
"6932923892766","YC WRIST SUPPORT 2PSC","Generic","Personal Care","1.5","0.65","YC WRIST SUPPORT 2PSC - Premium quality beauty product","","100","Personal Care, Generic"
"6933233233332","ROBINS MICRO GLASS BOTTLE (80ML)","ROBINS","Personal Care","4.25","2.38","ROBINS MICRO GLASS BOTTLE (80ML) - Premium quality beauty product","","100","Personal Care, ROBINS"
"6933289777748","HOT WATER BAG طنوس","HOT","Personal Care","3.5","1.7","HOT WATER BAG طنوس - Premium quality beauty product","","100","Personal Care, HOT"
"6934267883729","SILICONE SMILING FOOT","SILICONE","Body Care","6.25","2.9991","SILICONE SMILING FOOT - Premium quality beauty product","","100","Body Care, SILICONE"
"6934647228632","COVER HAIR","COVER","Hair Care","1.75","0.85","COVER HAIR - Premium quality beauty product","","100","Hair Care, COVER"
"6938726278689","NOSE PLASTER 10PCS","NOSE","Personal Care","3.75","2.25","NOSE PLASTER 10PCS - Premium quality beauty product","","100","Personal Care, NOSE"
"6938726232772","EYE PAD KIDS","EYE","Personal Care","0.25","0.13815","EYE PAD KIDS - Premium quality beauty product","","100","Personal Care, EYE"
"6943796773992","APPLE BABY NIPPLE SHIELD","APPLE","Baby Care","2","1.367","APPLE BABY NIPPLE SHIELD - Premium quality beauty product","","100","Baby Care, APPLE"
"6943796727822","BABY BOTTLE WIDE NECK 180ML","BABY","Baby Care","7","2.25","BABY BOTTLE WIDE NECK 180ML - Premium quality beauty product","","100","Baby Care, BABY"
"6943796723372","EZ GROW BABY BOTTLE 330ML","Generic","Baby Care","9.75","6.666","EZ GROW BABY BOTTLE 330ML - Premium quality beauty product","","100","Baby Care, Generic"
"6943349396482","SADOER ALOE VERA FACE MOUSSE 120ML","SADOER","Skin Care","7.5","5.127","SADOER ALOE VERA FACE MOUSSE 120ML - Premium quality beauty product","","100","Skin Care, SADOER"
"6943266374892","INTERDENTAL BRUSH 0.7MM","INTERDENTAL","Personal Care","5","3.418","INTERDENTAL BRUSH 0.7MM - Premium quality beauty product","","100","Personal Care, INTERDENTAL"
"6943962377347","LUKAS POWDER SPONG","LUKAS","Make Up","1","0.6835","LUKAS POWDER SPONG - Premium quality beauty product","","100","Make Up, LUKAS"
"6944398227243","FLOWER BABY TEETHER","FLOWER","Baby Care","1.75","0.75","FLOWER BABY TEETHER - Premium quality beauty product","","100","Baby Care, FLOWER"
"6944348247428","V.V.LOVE FRAGRANCE MIST WAVES & HAPPY","V.V.LOVE","Fragrances","3","2.051","V.V.LOVE FRAGRANCE MIST WAVES & HAPPY - Premium quality beauty product","","100","Fragrances, V.V.LOVE"
"6944768267229","DENTAL FLOSS/ TOOTHPICK","DENTAL","Personal Care","2.5","1.709","DENTAL FLOSS/ TOOTHPICK - Premium quality beauty product","","100","Personal Care, DENTAL"
"6946848777737","BEEDOV PACIFIER WITH CHAIN","BEEDOV","Personal Care","3","2.051","BEEDOV PACIFIER WITH CHAIN - Premium quality beauty product","","100","Personal Care, BEEDOV"
"6948266984266","QUEEN NAILS 12PCS","QUEEN","Make Up","3","2.051","QUEEN NAILS 12PCS - Premium quality beauty product","","100","Make Up, QUEEN"
"6922366277733","SMART UNDERARM PADS","SMART","Personal Care","3.25","1.94817","SMART UNDERARM PADS - Premium quality beauty product","","100","Personal Care, SMART"
"6923733777429","YES مكينة جسم","YES","Body Care","14","10","YES مكينة جسم - Premium quality beauty product","","100","Body Care, YES"
"6923386377736","FRESH UP DENTAL TAPE","FRESH","Personal Care","1.5","0.647","FRESH UP DENTAL TAPE - Premium quality beauty product","","100","Personal Care, FRESH"
"6924284273283","NITRILE GLOVES","NITRILE","Medical Supplies","5","2.5557","NITRILE GLOVES - Premium quality beauty product","","100","Medical Supplies, NITRILE"
"6924842276622","CHOFEN BABY TOOTHBRUSH","CHOFEN","Personal Care","2.75","1.88","CHOFEN BABY TOOTHBRUSH - Premium quality beauty product","","100","Personal Care, CHOFEN"
"6922462262263","BABY COMB &BRUSH","BABY","Personal Care","3","2.051","BABY COMB &BRUSH - Premium quality beauty product","","100","Personal Care, BABY"
"6926432323738","FLOWER TOOTHSTICKS","FLOWER","Personal Care","2","1.367","FLOWER TOOTHSTICKS - Premium quality beauty product","","100","Personal Care, FLOWER"
"6927797273223","ONLY BABY FEEDING BOTTLE 350ML","ONLY","Baby Care","4","2.7345","ONLY BABY FEEDING BOTTLE 350ML - Premium quality beauty product","","100","Baby Care, ONLY"
"6928346373232","VASEINA DOUBLE-LASH SERUM 10ML","VASEINA","Skin Care","10","6.836","VASEINA DOUBLE-LASH SERUM 10ML - Premium quality beauty product","","100","Skin Care, VASEINA"
"6928496973237","B.CARE HIGH WAIST PANTS","B.CARE","Personal Care","2","1.367","B.CARE HIGH WAIST PANTS - Premium quality beauty product","","100","Personal Care, B.CARE"
"6977776792737","STICK COTTON SWABS 140","STICK","Personal Care","1.5","1.026","STICK COTTON SWABS 140 - Premium quality beauty product","","100","Personal Care, STICK"
"6977672872873","FEEDING BOTTLE 250 ML","FEEDING","Personal Care","2","0.75","FEEDING BOTTLE 250 ML - Premium quality beauty product","","100","Personal Care, FEEDING"
"6973343749283","AKS PALM SUPPORT","AKS","Personal Care","2.5","1.709","AKS PALM SUPPORT - Premium quality beauty product","","100","Personal Care, AKS"
"6973233887237","SMART BABY FINGER TEETHBRUSH","SMART","Personal Care","3","1.9825","SMART BABY FINGER TEETHBRUSH - Premium quality beauty product","","100","Personal Care, SMART"
"6973233886333","SMART BABY PORTABLE MANUAL BREAST PUMP","SMART","Baby Care","4","0.647","SMART BABY PORTABLE MANUAL BREAST PUMP - Premium quality beauty product","","100","Baby Care, SMART, Men"
"6973233886226","SMARTBABY BABY NAIL SCISSORS","SMARTBABY","Make Up","2","1.367","SMARTBABY BABY NAIL SCISSORS - Premium quality beauty product","","100","Make Up, SMARTBABY"
"6973233886997","SMART BABY HAND BREAST PUMP","SMART","Baby Care","7","3.879","SMART BABY HAND BREAST PUMP - Premium quality beauty product","","100","Baby Care, SMART"
"6973292264872","RECARE CONDOMS DELAY CANDY 12 PC","RECARE","Personal Care","3.5","0.85","RECARE CONDOMS DELAY CANDY 12 PC - Premium quality beauty product","","100","Personal Care, RECARE"
"6972862777693","MOCNY XL ADULT PANTS","MOCNY","Personal Care","8","5.469","MOCNY XL ADULT PANTS - Premium quality beauty product","","100","Personal Care, MOCNY"
"6972939787729","GOORAL TOOTHBRUSH","GOORAL","Personal Care","2","1","GOORAL TOOTHBRUSH - Premium quality beauty product","","100","Personal Care, GOORAL"
"6972994723374","CHOVEMOAR FEET MASK","CHOVEMOAR","Skin Care","2","2.051","CHOVEMOAR FEET MASK - Premium quality beauty product","","100","Skin Care, CHOVEMOAR"
"6973337967277","MIRA ELITE CARBON BATTERY","MIRA","Personal Care","2","1.367","MIRA ELITE CARBON BATTERY - Premium quality beauty product","","100","Personal Care, MIRA"
"6973666293777","TWG CONTROL FLUFFY SHAMPOO","TWG","Hair Care","7.75","4.99","TWG CONTROL FLUFFY SHAMPOO - Premium quality beauty product","","100","Hair Care, TWG"
"6973666293737","TWG LUXURIOUS SMOOTH CONDITIONER","TWG","Hair Care","7.75","4.99","TWG LUXURIOUS SMOOTH CONDITIONER - Premium quality beauty product","","100","Hair Care, TWG"
"6973847227987","MOEHAIR DEPILATORY WAX HEATER","MOEHAIR","Hair Care","8","5.469","MOEHAIR DEPILATORY WAX HEATER - Premium quality beauty product","","100","Hair Care, MOEHAIR"
"6976332267738","ROSEBERRY HAIR COLOR SHAMPOO 420ML","ROSEBERRY","Hair Care","9.5","5.909","ROSEBERRY HAIR COLOR SHAMPOO 420ML - Premium quality beauty product","","100","Hair Care, ROSEBERRY"
"6977727793282","SEVEN POINTS LOOFAH","SEVEN","Personal Care","2","1.367","SEVEN POINTS LOOFAH - Premium quality beauty product","","100","Personal Care, SEVEN"
"6982423682779","DUDUSTRONG NAILS 12PCS","DUDUSTRONG","Make Up","3","2.051","DUDUSTRONG NAILS 12PCS - Premium quality beauty product","","100","Make Up, DUDUSTRONG"
"6987873646747","BABY SILICONE TEETH BRUSH","BABY","Personal Care","3","2.051","BABY SILICONE TEETH BRUSH - Premium quality beauty product","","100","Personal Care, BABY"
"6997224678222","MISS VARIETY BRUSH ON NAIL GLUE","MISS","Make Up","1.5","0.75","MISS VARIETY BRUSH ON NAIL GLUE - Premium quality beauty product","","100","Make Up, MISS"
"7322247787732","NANA ULTRA NORMAL WINGS 10","NANA","Personal Care","1.25","0.69966","NANA ULTRA NORMAL WINGS 10 - Premium quality beauty product","","100","Personal Care, NANA"
"7322247422873","NANA ULTRA WINGS ECONOMY PACK (12*6 SUPER)","NANA","Personal Care","2.75","1.4","NANA ULTRA WINGS ECONOMY PACK (12*6 SUPER) - Premium quality beauty product","","100","Personal Care, NANA"
"7322247632899","NANA   MAXI7","NANA","Personal Care","1.25","0.65308","NANA   MAXI7 - Premium quality beauty product","","100","Personal Care, NANA"
"7322247967343","NANA ULTRA LONG 8","NANA","Personal Care","1.4","0.92704","NANA ULTRA LONG 8 - Premium quality beauty product","","100","Personal Care, NANA"
"7322243396822","NANA PL LONG (2*1OFFERS)","NANA","Personal Care","7.5","4.5441","NANA PL LONG (2*1OFFERS) - Premium quality beauty product","","100","Personal Care, NANA"
"734738334736","BABARIA VIT C (CREAM+CLEANSER) OFFER","BABARIA","Skin Care","12","8.27","BABARIA VIT C (CREAM+CLEANSER) OFFER - Premium quality beauty product","","100","Skin Care, BABARIA"
"7327778274339","MORE IRON","MORE","Personal Care","15.95","11","MORE IRON - Premium quality beauty product","","100","Personal Care, MORE"
"7327374249337","CELENES SUNSCREEN FLUID SPF50+ 50ML","CELENES","Skin Care","19","12.9885","CELENES SUNSCREEN FLUID SPF50+ 50ML - Premium quality beauty product","","100","Skin Care, CELENES, Sun Protection"
"732732","NEBULIZER MASK","NEBULIZER","Skin Care","1","0.43","NEBULIZER MASK - Premium quality beauty product","","100","Skin Care, NEBULIZER"
